Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,124692.0,Cy Young,BOS,1905,38.0,38 - 38,1905,1905,18.0,19.0,1.8243242085780529,38.0,33.0,,31.0,4.0,0.0,,320.2,,248.0,99.0,65.0,3.0,30.0,,10.0,6.0,0.0,210.0,,,,,,,,,,,,5.893970520021401,0.841995788574486,7.0,6.960498518882417,0.0841995788574486,0.21522545531629453,0.8669438119396559,0.26083807281633276,0.66596195,1.7076957319892845,,,,,,,,,,,,,,,63.770023345947266,7.962997913360596,,7.550307750701904,-1.1402711868286133,0.7275811433792114,-0.41269007325172424,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.23930819943727,60.48972314088669,,,,,,1.451252039634717,,0.1166284765887684,,,,,,,,,,,,,,140.78266728418356,34.14594774904391,412.296840073056,87.48868807737065,65.8403969436861,90.18143828631831,74.86735646720805,96.70277671854687,100.22862881147192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.09586,153.0,320.66668701171875,Cy Young,Cy Young,P,P,BOS,BOS,3,,1014369,
R,118422.0,Christy Mathewson,NYG,1905,24.0,24 - 24,1905,1905,31.0,9.0,1.2755904745513151,43.0,37.0,,32.0,8.0,2.0,,338.2,,252.0,85.0,48.0,4.0,64.0,,1.0,6.0,3.0,206.0,,,,,,,,,,,,5.474409119949394,1.7007872994017534,3.21875,6.696849991394404,0.10629920621260959,0.20877517565443737,0.9330708100884619,0.24873624501448668,0.74502248,2.034420299136827,,,,,,,,,,,,,,,63.012290954589844,7.433286666870117,,12.163678169250488,2.0660617351531982,2.664330005645752,4.730391979217529,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.254284251851274,69.58888644047599,,,,,,1.9233264769141827,,-0.7588298245855121,,,,,,,,,,,,,,149.9812016390386,63.69846935162202,235.45495253330824,77.86310963592075,71.39828481860646,82.48473969069012,74.50751082177615,88.82387875116557,114.11931566260579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.18495,155.0,338.66668701171875,Christy Mathewson,Christy Mathewson,P,P,NYG,NYG,30,,1008235,
L,123767.0,Rube Waddell,PHA,1905,28.0,28 - 28,1905,1905,27.0,10.0,1.4787017340235382,46.0,34.0,,27.0,7.0,0.0,,328.2,,231.0,86.0,54.0,5.0,90.0,,10.0,10.0,2.0,287.0,,,,,,,,,,,,7.8590258826806565,2.4645028900392303,3.18888889,6.3255574177673575,0.13691682722440168,0.19950942146888742,0.9766733675340653,0.26101818468145555,0.75617284,1.885722396724622,,,,,,,,,,,,,,,57.53610610961914,6.975447177886963,,9.508723258972168,1.873375415802002,0.6599007248878479,2.533276081085205,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.14632014469338,67.84561006110216,,,,,,1.3834946926632272,,-0.4070206627010837,,,,,,,,,,,,,,187.71974210946686,99.94442733866812,187.8241159809259,79.5079143163733,107.06298505348435,83.59627606917824,84.3433589953244,96.76955116327908,113.80555205365062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.16228,152.0,328.66668701171875,Rube Waddell,Rube Waddell,P,P,PHA,PHA,10,,1013467,
L,120616.0,Eddie Plank,PHA,1905,29.0,29 - 29,1905,1905,24.0,12.0,2.258653713598767,41.0,41.0,,35.0,4.0,0.0,,346.2,,287.0,113.0,87.0,3.0,75.0,,24.0,9.0,0.0,210.0,,,,,,,,,,,,5.451922756962541,1.9471152703437646,2.8,7.4509611011821395,0.07788461081375059,0.22694922266268513,1.0442307079473228,0.2700646486359531,0.71503405,2.2793173161907303,,,,,,,,,,,,,,,48.23614501953125,5.723570823669434,,7.293216228485107,1.5994676351547241,-0.029821880161762238,1.5696457624435425,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.23364761140903,82.52423722220165,,,,,,2.0748753019720505,,-0.020663602591963315,,,,,,,,,,,,,,130.22396785753506,78.96250454540382,164.91873602922237,93.65346603975885,60.90236746271099,95.093804251013,90.17746198682012,100.12342575082886,107.6140803883093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.2807,152.0,346.66668701171875,Eddie Plank,Eddie Plank,P,P,PHA,PHA,10,,1010385,
L,124701.0,Irv Young,BSN,1905,27.0,27 - 27,1905,1905,20.0,21.0,2.9047619047619047,43.0,42.0,,41.0,7.0,0.0,,378.0,,337.0,146.0,122.0,6.0,71.0,,8.0,6.0,0.0,156.0,,,,,,,,,,,,3.7142857142857144,1.6904761904761905,2.1971831,8.023809523809524,0.14285714285714285,0.2402064207104978,1.0793650793650793,0.2667289840123775,0.66241413,2.529561502214462,,,,,,,,,,,,,,,49.70138168334961,5.645596504211426,,6.764424800872803,-0.22111260890960693,1.3399409055709839,1.118828296661377,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5676578220704,87.1940214389293,,,,,,2.574629246523488,,0.37520040254744247,,,,,,,,,,,,,,101.75948169990554,63.3122941631624,160.72625772320842,93.29143723585783,95.95325626125612,94.90287349647689,86.18939148232108,95.24909783034295,101.46572680119053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.42308,156.0,378.0,Irv Young,Irv Young,P,P,BSN,BSN,16,,1014380,
R,120511.0,Deacon Phillippe,PIT,1905,33.0,33 - 33,1905,1905,20.0,13.0,2.193548387096774,38.0,33.0,,25.0,5.0,0.0,,279.0,,235.0,95.0,68.0,0.0,48.0,,10.0,8.0,0.0,133.0,,,,,,,,,,,,4.290322580645161,1.5483870967741935,2.77083333,7.580645161290323,0.0,0.22999080036798528,1.014336917562724,0.2644073899052634,0.67576792,2.191875890335302,,,,,,,,,,,,,,,48.20977020263672,5.606725692749023,,6.719650745391846,-0.01729259453713894,1.1302173137664795,1.1129248142242432,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.12586929253433,74.25281657474713,,,,,,2.318270062357196,,0.0016724967614720754,,,,,,,,,,,,,,117.54103903549881,57.990724685568104,202.68937659004993,88.13884230093969,0.0,90.86679601700786,80.99676685316797,94.42005502852807,103.51120204106472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.8,155.0,279.0,Deacon Phillippe,Deacon Phillippe,P,P,PIT,PIT,27,,1010287,
R,113955.0,Bob Ewing,CIN,1905,32.0,32 - 32,1905,1905,20.0,11.0,2.51229930124216,40.0,34.0,,30.0,4.0,0.0,,311.2,,284.0,125.0,87.0,5.0,79.0,,11.0,5.0,0.0,164.0,,,,,,,,,,,,4.735828567858785,2.2812832735417317,2.07594937,8.201068983365213,0.14438501731276782,0.24421703154916571,1.1647058063229938,0.28071232910220184,0.67847411,2.5440848858599403,,,,,,,,,,,,,,,47.777523040771484,5.500730037689209,,5.911320686340332,0.4621325433254242,-0.0515417717397213,0.4105907678604126,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.79134192954436,81.86937257614227,,,,,,2.4487957082382987,,-0.03178558461778014,,,,,,,,,,,,,,129.74647013055426,85.4394037003803,151.8578826154676,95.35240212996841,96.97948796548539,96.48742103662957,93.00401376886782,100.24255967472322,103.92572542025647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,2.01075,155.0,311.66668701171875,Bob Ewing,Bob Ewing,P,P,CIN,CIN,18,,1003880,
R,112233.0,Jack Chesbro,NYH,1905,31.0,31 - 31,1905,1905,19.0,15.0,2.195604542867106,41.0,38.0,,24.0,3.0,0.0,,303.1,,262.0,125.0,74.0,5.0,71.0,,6.0,7.0,0.0,156.0,,,,,,,,,,,,4.628571739017142,2.106593547886007,2.1971831,7.773626895015969,0.14835165830183147,0.23447289551854705,1.097802271433553,0.2687160345222268,0.64457831,2.468877737992859,,,,,,,,,,,,,,,42.99094009399414,5.088108539581299,,4.009062767028809,-1.1547019481658936,0.07565588504076004,-1.0790461301803589,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.80456122275064,84.03770588289899,,,,,,2.408921627241612,,-0.273273195125753,,,,,,,,,,,,,,110.55750498267831,85.42992042320093,129.41309262390394,97.70915356176377,116.00452404142399,98.24629213094451,94.80378411380525,99.62344226256339,97.01034865228188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.99561,152.0,303.33331298828125,Jack Chesbro,Jack Chesbro,P,P,NYH,NYH,9,,1002179,
R,110219.0,Red Ames,NYG,1905,22.0,22 - 22,1905,1905,22.0,8.0,2.7411165389537104,34.0,31.0,,21.0,2.0,0.0,,262.2,,220.0,113.0,80.0,2.0,105.0,,3.0,30.0,0.0,198.0,,,,,,,,,,,,6.784263433910433,3.597715457376745,1.88571429,7.538070482122704,0.06852791347384275,0.22899490680100806,1.237309548833272,0.2865705956969342,0.66113161,2.346498104289245,,,,,,,,,,,,,,,40.67721939086914,4.6821794509887695,,3.4828574657440186,-0.8049739003181458,-0.3943481743335724,-1.1993221044540405,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.80023700015597,79.92654931165922,,,,,,2.2186671505784137,,0.3946184346644652,,,,,,,,,,,,,,185.86699674047802,134.74287341996197,137.94198600887185,87.64383391401115,46.02833509823374,90.47332959374059,98.80156318558694,102.33455057726421,101.26927594386865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.69462,155.0,262.66668701171875,Red Ames,Red Ames,P,P,NYG,NYG,30,,1000210,
R,121087.0,Ed Reulbach,CHC,1905,22.0,22 - 22,1905,1905,18.0,14.0,1.4194284724170987,34.0,29.0,,28.0,5.0,1.0,,291.2,,208.0,71.0,46.0,1.0,73.0,,18.0,5.0,1.0,152.0,,,,,,,,,,,,4.6902853871173695,2.252571271444526,2.08219178,6.418285266581664,0.030857140704719538,0.20184375392489945,0.9634285042251323,0.2358974204738989,0.76612903,2.459910712868515,,,,,,,,,,,,,,,38.79615020751953,4.417238712310791,,10.667357444763184,2.904224157333374,3.3458948135375977,6.250119209289551,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0964407247768,85.60105577322521,,,,,,2.417610498142654,,-1.0404822404514165,,,,,,,,,,,,,,128.498733466305,84.36407194886975,152.3145217010158,74.62428604920962,20.72590190670714,79.7462123956938,76.9316314779541,84.23912595715984,117.35232601095062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.88172,155.0,291.66668701171875,Ed Reulbach,Ed Reulbach,P,P,CHC,CHC,17,,1010850,
