Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,122945,Frank Sullivan,BOS,1957,27.0,27 - 27,1957,1957,14.0,11.0,2.729916493647452,31.0,30.0,,14.0,3.0,0.0,,240.2,961.0,206.0,76.0,73.0,16.0,48.0,4.0,7.0,2.0,0.0,127.0,,,,,,,,,,,,4.74930677661954,1.795013584864078,2.64583333,7.703599968375002,0.5983378616213594,0.22737306843267108,1.0554015059154533,0.2490170380078637,0.77535624,2.9509213809762396,,,,,,,,,0.1987513,,,,,,55.781856536865234,6.41367244720459,,7.920982360839844,0.2928984761238098,1.2144116163253784,1.5073100328445435,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.61053221583367,70.62761778358082,,0.13215401,0.04994797,0.08220604,,3.323075858065539,,-0.22100488732878754,,,,,,,,,,,,,,100.98985292316138,51.5007804573263,196.09384808174434,88.98375518557687,72.23855910231588,91.1977798434749,78.22475529539763,92.85333181470817,106.59532719887173,107.99623328800988,55.07375135560413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.56277,154.0,240.6667022705078,Frank Sullivan,Frank Sullivan,P,P,BOS,BOS,3,,1012691,
L,120562,Billy Pierce,CHW,1957,30.0,30 - 30,1957,1957,20.0,12.0,3.2568093385214008,37.0,34.0,,16.0,4.0,2.0,,257.0,1062.0,228.0,98.0,93.0,18.0,71.0,9.0,1.0,3.0,1.0,171.0,,,,,,,,,,,,5.988326848249027,2.4863813229571985,2.4084507,7.98443579766537,0.6303501945525292,0.23030303030303031,1.1634241245136188,0.26217228464419473,0.73508006,2.87669508336583,,,,,,,,,0.24482109,,,,,,52.765525817871094,5.91365385055542,,5.240677833557129,-1.0938875675201416,0.42091134190559387,-0.6729762554168701,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.79860702070489,76.03161371614537,,0.16101695,0.06685499,0.09416196,,3.1796047797984324,,0.38011425515557073,,,,,,,,,,,,,,127.33653059382782,71.3368298304614,178.50042199258445,92.22767059960425,76.10347381485786,92.37296747429109,86.23122757997146,97.75865271483467,101.05819087190532,131.58302584885388,73.71581059533352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.65806,155.0,257.0,Billy Pierce,Billy Pierce,P,P,CHW,CHW,4,,1010326,
R,116572,Connie Johnson,BAL,1957,34.0,34 - 34,1957,1957,14.0,11.0,3.1983471074380163,35.0,30.0,,14.0,3.0,0.0,,242.0,987.0,212.0,93.0,86.0,17.0,66.0,1.0,3.0,6.0,0.0,177.0,,,,,,,,,,,,6.582644628099174,2.4545454545454546,2.68181818,7.884297520661157,0.6322314049586777,0.23093681917211328,1.1487603305785123,0.26933701657458564,0.73094868,2.762246744297753,,,,,,,,,0.26342452,,,,,,48.42511749267578,5.412689685821533,,4.295531272888184,-1.0412805080413818,-0.07587755471467972,-1.117158055305481,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.27707288582954,76.37647688017164,,0.17933131,0.0668693,0.11246201,,2.9600042096749632,,0.43610036314026335,,,,,,,,,,,,,,139.9741781495006,70.42342611944396,198.76083667431593,91.070980225983,76.33059621145868,92.62717584711334,85.14436946403494,100.4302338910392,100.49021220881886,146.5495155600466,73.73158912210646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.57143,154.0,242.0,Connie Johnson,Connie Johnson,P,P,BAL,BAL,2,,1006438,
R,113581,Don Drysdale,BRO,1957,20.0,20 - 20,1957,1957,17.0,9.0,2.6877828054298645,34.0,29.0,,9.0,4.0,0.0,,221.0,911.0,197.0,76.0,66.0,17.0,61.0,3.0,7.0,3.0,1.0,148.0,,,,,,,,,,,,6.027149321266968,2.484162895927602,2.42622951,8.02262443438914,0.6923076923076923,0.23368920521945433,1.167420814479638,0.26548672566371684,0.78358209,3.04017202757063,,,,,,,,,0.24807903,,,,,,45.23329544067383,5.070748329162598,,6.331190586090088,0.7861477136611938,0.4742944836616516,1.2604422569274902,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.87749606201578,77.036926762577,,0.16245884,0.06695939,0.09549945,,3.1635548687923363,,-0.3523892221407654,,,,,,,,,,,,,,122.15095191324767,80.0899953214364,152.51713144884175,89.58482645875003,73.25105515492866,91.65842438425199,87.14224987346853,96.9303123223504,108.43680224519674,126.48806967687992,82.93368850514533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.43506,154.0,221.0,Don Drysdale,Don Drysdale,P,P,BRO,BRO,22,,1003516,
R,119815,Willard Nixon,BOS,1957,29.0,29 - 29,1957,1957,12.0,13.0,3.675392670157068,29.0,29.0,,11.0,1.0,0.0,,191.0,809.0,207.0,86.0,78.0,10.0,56.0,3.0,7.0,5.0,0.0,96.0,,,,,,,,,,,,4.523560209424084,2.6387434554973823,1.71428571,9.75392670157068,0.4712041884816754,0.2774798927613941,1.3769633507853403,0.3078125,0.71875,3.121383086299397,,,,,,,,,0.20024722,,,,,,41.494632720947266,4.664050102233887,,3.335376262664795,0.6639090776443481,-1.9925830364227295,-1.3286739587783813,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.68034825645216,74.78691897115057,,0.11866502,0.06922126,0.04944376,,3.7162231899162457,,0.5540095838576709,,,,,,,,,,,,,,96.18954970181318,75.70825565371287,127.05293193530895,112.6669387395138,56.88944959400371,111.29528376197304,102.05843042879144,114.77695031579438,98.81314817165394,96.97303437819278,76.32491293963751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.24026,154.0,191.0,Willard Nixon,Willard Nixon,P,P,BOS,BOS,3,,1009610,
L,122241,Curt Simmons,PHI,1957,28.0,28 - 28,1957,1957,12.0,11.0,3.438679245283019,32.0,29.0,,9.0,2.0,0.0,,212.0,884.0,214.0,92.0,81.0,11.0,50.0,11.0,2.0,2.0,0.0,92.0,,,,,,,,,,,,3.9056603773584904,2.1226415094339623,1.84,9.084905660377359,0.4669811320754717,0.25721153846153844,1.2452830188679245,0.2784636488340192,0.6943336,2.9989144505194902,,,,,,,,,0.17307692,,,,,,41.20930480957031,4.593661308288574,,3.4935061931610107,-0.8195495009422302,-0.2806054353713989,-1.100154995918274,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.37238355810845,79.39599538300111,,0.1040724,0.05656109,0.04751131,,3.7394125360169572,,0.4397647947635286,,,,,,,,,,,,,,79.15518722272283,68.43446089559791,115.6656948324729,101.44681502107376,49.40990984506981,100.88443891404617,92.95428233541114,101.66824116883382,96.08605942364608,81.02924441526824,70.05469666280608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.35897,156.0,212.0,Curt Simmons,Curt Simmons,P,P,PHI,PHI,26,,1011980,
L,120637,Johnny Podres,BRO,1957,24.0,24 - 24,1957,1957,12.0,9.0,2.663265306122449,31.0,27.0,,10.0,6.0,3.0,,196.0,783.0,168.0,64.0,58.0,15.0,44.0,1.0,1.0,3.0,0.0,109.0,,,,,,,,,,,,5.005102040816326,2.020408163265306,2.47727273,7.714285714285714,0.6887755102040817,0.22764227642276422,1.0816326530612246,0.249185667752443,0.77604167,3.027890191759382,,,,,,,,,0.21455939,,,,,,40.47056198120117,4.533214092254639,,6.023010730743408,0.2237788587808609,1.2660176753997803,1.48979651927948,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.26745087530288,76.73132973872457,,0.13920817,0.05619413,0.08301405,,3.3133797002478125,,-0.36462488563693274,,,,,,,,,,,,,,101.43733730826747,65.13843379940177,155.72579959673362,86.1417548109518,72.87732528168924,89.28667612421626,80.73858351273033,90.9787279989748,107.3933131594015,108.38544408883462,69.60019209509166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.27273,154.0,196.0,Johnny Podres,Johnny Podres,P,P,BRO,BRO,22,,1010406,
R,121684,Jack Sanford,PHI,1957,28.0,28 - 28,1957,1957,19.0,8.0,3.08028122674714,33.0,33.0,,15.0,3.0,0.0,,236.2,989.0,194.0,94.0,81.0,22.0,94.0,2.0,3.0,12.0,1.0,188.0,,,,,,,,,,,,7.149294699116819,3.5746473495584095,2.0,7.377463678875866,0.8366195924498405,0.21748878923766815,1.2169012253815863,0.25219941348973607,0.75710992,3.3057572672117095,,,,,,,,,0.30738119,,,,,,38.72356414794922,4.246241092681885,,4.942391872406006,-0.5550709962844849,1.2512216567993164,0.6961506605148315,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0575033688635,87.37093923479684,,0.190091,0.0950455,0.0950455,,3.169002276556557,,-0.22547604046456948,,,,,,,,,,,,,,144.89323334399816,115.24747027308537,125.72358133964443,82.38062354568503,88.52027587034264,85.30423869619025,90.83572036601016,92.07905915431095,104.77342359306112,148.00206853283038,117.7202253398204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.51709,156.0,236.6667022705078,Jack Sanford,Jack Sanford,P,P,PHI,PHI,26,,1011432,
R,114442,Bob Friend,PIT,1957,26.0,26 - 26,1957,1957,14.0,18.0,3.3790613718411553,40.0,38.0,,17.0,3.0,0.0,,277.0,1148.0,273.0,121.0,104.0,28.0,68.0,8.0,1.0,3.0,1.0,143.0,,,,,,,,,,,,4.646209386281589,2.2093862815884475,2.10294118,8.870036101083032,0.9097472924187726,0.25301204819277107,1.2310469314079422,0.2698237885462555,0.72985469,3.4853424867568035,,,,,,,,,0.20818815,,,,,,38.749855041503906,4.186336517333984,,4.374923229217529,-0.12053488940000534,0.30912140011787415,0.1885865330696106,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.67842930826816,92.93501641041418,,0.12456446,0.05923345,0.06533101,,3.5255761571877513,,-0.10628111491564818,,,,,,,,,,,,,,94.16373629901372,71.23113272714365,132.19464799666176,99.0474689793796,96.25770424690988,99.23729966818009,91.89162808488597,98.51379209413622,101.00168149558426,96.98406289981575,73.36459868099762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.7871,155.0,277.0,Bob Friend,Bob Friend,P,P,PIT,PIT,27,,1004355,
R,114314,Mike Fornieles,- - -,1957,25.0,25 - 25,1957,1957,10.0,13.0,3.751371847696055,40.0,22.0,,8.0,2.0,2.0,,182.1,796.0,193.0,91.0,76.0,11.0,55.0,5.0,3.0,3.0,0.0,107.0,,,,,,,,,,,,5.281536680308919,2.714808573990566,1.94545455,9.52651008691235,0.5429617147981132,0.26151761517615174,1.3601465178781018,0.29354838709677417,0.67911715,3.021361182191474,,,,,,,,,0.21733668,,,,,,36.26468467712402,3.997942566871643,,1.531504787504673,-1.1957982778549194,-1.270639419555664,-2.4664376974105835,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.6332004885442,75.57370440349662,,0.13442211,0.06909548,0.06532663,,3.5256286846333413,,0.7300106655045808,,,,,,,,,,,,,,112.30725611966679,77.89064190471979,144.18582729403326,110.04006501204033,65.55288314607651,104.89292359216944,100.81199233708978,109.45815599135196,93.36445676232633,109.84972743198232,76.18622152940846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.18398,154.0,182.3332977294922,Mike Fornieles,Mike Fornieles,P,P,- - -,2 Tms,0,,1004232,
