Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
L,121578.0,Babe Ruth,NYY,1923,28.0,28 - 28,1923,1923,152.0,522.0,699.0,205.0,106.0,45.0,13.0,41.0,151.0,131.0,170.0,,93.0,4.0,,3.0,,17.0,21.0,0.392720306,,,,,,,,,,,0.243204577,0.13304721,1.827956989,0.544540229,0.764367816,1.308908045,0.37164751,0.422680412,,,,,,,,,0.43490701,0.5693048093168215,126.46949974401778,217.63766229852027,121.91659017606563,19.0,22.55624783411622,-6.438271522521973,2.760098438244313,,12.561728477478027,116.82952344185597,154.70759819169453,14.707894581688175,14.707894581688175,,-5.087066734209657,5.4788126730637,224.8981329047035,-5.087066734209657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.46676774142082,276.486211200006,207.73249868215146,151.32685026887097,190.77079640307758,335.5073385652951,138.82981497176658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.59868421,152.0,699.0,Babe Ruth,Babe Ruth,OF,OF,1011327,NYY,NYY,9,,0.0,
R,115705.0,Harry Heilmann,DET,1923,28.0,28 - 28,1923,1923,144.0,524.0,626.0,211.0,138.0,44.0,11.0,18.0,121.0,115.0,74.0,,40.0,5.0,,23.0,,9.0,7.0,0.402671755,,,,,,,,,,,0.118210862,0.063897763,1.85,0.480928689,0.631679389,1.112608078,0.229007634,0.41416309,,,,,,,,,0.21086262,0.5020667320460229,79.21736043388285,160.86438440973197,74.51731839472689,5.0,20.200588189065456,-6.135802268981934,2.4718478145077825,,-1.1358022689819336,73.91444872039631,95.45108245498761,9.036647500360573,9.036647500360573,,-0.6028696743305773,5.869827527529147,185.24191522922604,-0.6028696743305773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.89946681446946,134.38757510335327,99.76640598619036,133.64930602823728,157.65444016410476,206.73821222285378,136.0322918224919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.03870968,155.0,626.0,Harry Heilmann,Harry Heilmann,OF,OF,1005590,DET,DET,6,,0.0,
L,122566.0,Tris Speaker,CLE,1923,35.0,35 - 35,1923,1923,150.0,574.0,693.0,218.0,131.0,59.0,11.0,17.0,133.0,130.0,93.0,,15.0,4.0,,22.0,,8.0,9.0,0.37979094,,,,,,,,,,,0.134199134,0.021645021,6.2,0.469448584,0.609756097,1.079204681,0.229965157,0.370848708,,,,,,,,,0.18037518,0.4877056736171512,79.64629050333261,170.03189372260331,72.19555213291406,-1.0,22.36263197287917,-3.7037036418914795,2.736406606156379,,-4.7037036418914795,70.530403398799,90.92573833594307,8.575823473697488,8.575823473697488,,-1.6651487341150641,5.360097261905556,174.6014934692947,-1.6651487341150641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.0068521368383,152.56378216098253,33.795329465064626,130.45900338779467,152.18282847785707,207.60262267819374,121.80563861605845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.52941176,153.0,693.0,Tris Speaker,Tristram Speaker,OF,OF,1012309,CLE,CLE,5,,0.0,
B,114448.0,Frankie Frisch,NYG,1923,24.0,24 - 24,1923,1923,151.0,641.0,702.0,223.0,169.0,32.0,10.0,12.0,116.0,111.0,46.0,,12.0,4.0,,11.0,,29.0,12.0,0.347893915,,,,,,,,,,,0.065527065,0.017094017,3.833333333,0.395079594,0.485179407,0.880259001,0.137285492,0.341977309,,,,,,,,,0.0997151,0.40563490551218456,34.08123772861879,125.64067995073717,31.44359361650865,14.0,22.653055764734745,4.660493850708008,4.265315503813326,,18.660493850708008,32.59715393153462,78.1760190507907,7.4568435196522715,7.4568435196522715,,1.1535603150259703,6.7683214882073335,132.4556588789855,1.1535603150259703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.42309709392855,86.57360362875569,28.120808770229782,112.08454151627932,118.79163370011155,119.7358763256531,112.0217220479167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.58823529,153.0,702.0,Frankie Frisch,Frankie Frisch,2B,2B,1004364,NYG,NYG,30,,0.0,
R,,Dobie Moore,KCM,1923,27.0,27 - 27,1923,1923,94.0,378.0,405.0,138.0,99.0,22.0,9.0,8.0,70.0,79.0,21.0,,,6.0,,18.0,,10.0,,0.365079365,,,,,,,,,,,0.051851851,,,0.407407407,0.534391534,0.941798941,0.169312169,,,,,,,,,,,0.42976105713549956,27.565361665311812,80.38811679345703,23.13467960220909,30.0,13.069070633500814,5.802469253540039,0.9782375651411712,,35.80246925354004,25.568872806831806,75.41865025901383,7.286549112292928,7.286549112292928,,2.4341932046227157,6.598290726092507,140.40749470626645,2.4341932046227157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.2069433310266,61.73099568446426,,114.22021431346568,129.60795171953689,140.23673912482357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.13265306,98.0,405.0,Dobie Moore,Dobie Moore,SS,SS,1015976,KCM,KCM,1163,,0.0,
L,124321.0,Ken Williams,SLB,1923,33.0,33 - 33,1923,1923,147.0,555.0,646.0,198.0,120.0,37.0,12.0,29.0,106.0,91.0,79.0,,32.0,2.0,,10.0,,18.0,17.0,0.356756756,,,,,,,,,,,0.122291021,0.049535603,2.46875,0.438679245,0.623423423,1.062102668,0.266666667,0.342105263,,,,,,,,,0.21671827,0.47561574591405736,67.92759042980319,152.1831455230916,57.94332826139575,5.0,20.845974393188953,-6.265431880950928,2.550820588134229,,-1.2654318809509277,54.584398921832275,76.71576202220453,7.268433986491754,7.268433986491754,,-3.358929339563474,5.808803183155345,164.23048979295675,-3.358929339563474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0613336434779,139.02608855946968,77.34212979676221,121.90825376866023,155.59391749958596,240.73516254487427,112.364824616376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.2781457,151.0,646.0,Ken Williams,Ken Williams,OF,OF,1014012,SLB,SLB,2,,0.0,
R,116156.0,Rogers Hornsby,STL,1923,27.0,27 - 27,1923,1923,107.0,424.0,487.0,163.0,104.0,32.0,10.0,17.0,89.0,83.0,55.0,,29.0,3.0,,5.0,,3.0,7.0,0.384433962,,,,,,,,,,,0.112936344,0.059548254,1.896551724,0.458506224,0.62735849,1.085864714,0.242924528,0.386243386,,,,,,,,,0.2073922,0.48839462434107833,56.242146172826686,119.7598788824729,53.51993627220909,1.0,15.715154070407152,2.5308642387390137,2.958986681420356,,3.5308642387390137,51.52753781321044,73.73254280377697,6.964396344064913,6.964396344064913,,-1.9923984589986503,5.00946643221611,179.63096779261505,-1.9923984589986503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.86132997793206,149.21019704967406,97.96088674388652,130.07875040845684,153.60285054871483,211.87075791719968,126.52198871281897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.16233766,154.0,487.0,Rogers Hornsby,Rogers Hornsby,2B,2B,1006030,STL,STL,28,,0.0,
L,122023.0,Joe Sewell,CLE,1923,24.0,24 - 24,1923,1923,153.0,553.0,682.0,195.0,141.0,41.0,10.0,3.0,98.0,109.0,98.0,,12.0,7.0,,24.0,,9.0,6.0,0.352622061,,,,,,,,,,,0.143695014,0.017595307,8.166666666,0.455927051,0.479204339,0.93513139,0.126582278,0.356877323,,,,,,,,,0.16568915,0.43832164848829114,51.14089329510842,140.09180439978752,43.80842061310921,-5.0,22.007669560611248,9.320987701416016,2.6929715806618333,,4.320987701416016,43.75557669361968,72.77720553630877,6.8405046043199595,6.8405046043199595,,-0.05284391948953271,5.020055422860612,145.99848582975508,-0.05284391948953271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.6350927318439,163.35913772376009,27.47233172487834,126.70139120282498,119.59974174375803,114.27301961827297,117.2167228788198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.45751634,153.0,682.0,Joe Sewell,Joe Sewell,3B/SS,3B/SS,1011766,CLE,CLE,5,,0.0,
R,,Heavy Johnson,KCM,1923,28.0,28 - 28,1923,1923,98.0,374.0,420.0,152.0,87.0,32.0,13.0,20.0,91.0,120.0,38.0,,,8.0,,9.0,,17.0,,0.406417112,,,,,,,,,,,0.09047619,,,0.471428571,0.721925133,1.193353704,0.315508021,,,,,,,,,,,0.5278728361640658,61.91553586647361,116.69468933269829,57.32075446770042,-7.0,13.553110286593437,-4.234567642211914,1.0144685860723257,,-11.234567642211914,61.17906953623034,64.51208076668419,6.049210832565725,6.049210832565725,,3.858315068529919,7.075441957081292,196.54194992808561,3.858315068529919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.38406053418956,107.71428959087244,,132.1691051461685,175.09116786079971,261.3268514253477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.28571429,98.0,420.0,Heavy Johnson,Heavy Johnson,OF,OF,1015593,KCM,KCM,1163,,0.0,
B,,Bill Riggins,DS,1923,23.0,23 - 23,1923,1923,71.0,265.0,298.0,80.0,62.0,9.0,3.0,6.0,59.0,43.0,32.0,,,1.0,,20.0,,2.0,,0.301886792,,,,,,,,,,,0.10738255,,,0.37919463,0.426415094,0.805609724,0.124528302,,,,,,,,,,,0.3772988951446226,7.637704345522083,46.50481799536721,4.377597543535389,41.0,9.616254441440105,4.382716178894043,0.7197896158322692,,45.38271617889404,5.104965419400118,60.823725655566534,5.970935686697183,5.970935686697183,,0.7273678758647293,5.244180061993864,110.391375211998,0.7273678758647293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.53453545184462,127.8417569053951,,106.3105166006845,103.4200270763155,103.14346041619278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.1971831,71.0,298.0,Bill Riggins,Bill Riggins,SS,SS,1016248,DS,DS,1161,,0.0,
