Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
L,121578,Babe Ruth,BOS,1919,24.0,24 - 24,1919,1919,130.0,432.0,542.0,139.0,64.0,34.0,12.0,29.0,103.0,114.0,101.0,,58.0,6.0,,3.0,,7.0,,0.321759259,,,,,,,,,,,0.186346863,0.10701107,1.74137931,0.456400742,0.657407407,1.113808149,0.335648148,0.318840579,,,,,,,,,0.34686347,0.5093636754934775,70.9464143907194,126.94098165086554,65.42978912047194,7.0,14.952535763382912,-5.508678913116455,3.5277798045426607,,1.491321086883545,63.559374706960185,83.5310113617693,9.37081574095603,9.37081574095603,,-1.870414413511753,5.728191495214496,202.87023489414264,-1.870414413511753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.48122629135891,229.81201205398514,151.52611020427648,133.3847997306617,177.05750324696982,353.07860977550155,107.99786282827458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.92753623,138.0,542.0,Babe Ruth,Babe Ruth,OF,OF,1011327,BOS,BOS,3,,0.0,
L,123681,Bobby Veach,DET,1919,31.0,31 - 31,1919,1919,139.0,538.0,598.0,191.0,126.0,45.0,17.0,3.0,87.0,101.0,33.0,,33.0,5.0,,22.0,,19.0,,0.355018587,,,,,,,,,,,0.055183946,0.055183946,1.0,0.397569444,0.51858736,0.916156804,0.163568773,0.374501992,,,,,,,,,0.11538462,0.42828965342293185,44.41507892901935,106.19506273264922,36.55076908166446,8.0,16.497447207570076,-6.814815044403076,3.892273658886552,,1.1851849555969238,37.21423131818809,58.78913714024165,6.554311121062396,6.554311121062396,,0.6634622365236282,6.705175655574342,152.08454001771352,0.6634622365236282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.52155521027444,68.0555253744114,78.13966053327793,116.19113596219901,139.6695294262748,172.06302289361835,126.85152839636382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.27142857,140.0,598.0,Bobby Veach,Bobby Veach,OF,OF,1013388,DET,DET,6,,0.0,
R,116156,Rogers Hornsby,STL,1919,23.0,23 - 23,1919,1919,138.0,512.0,577.0,163.0,131.0,15.0,9.0,8.0,68.0,71.0,48.0,,41.0,7.0,,10.0,,17.0,,0.318359375,,,,,,,,,,,0.083188908,0.071057192,1.170731707,0.384479717,0.4296875,0.814167217,0.111328125,0.334773218,,,,,,,,,0.16811092,0.3880180689182652,26.626081378040702,86.23653397786417,28.210773230371863,8.0,15.91810541599989,4.32054328918457,0.202233322779648,,12.32054328918457,28.053480387506873,56.49436241547098,6.294317577903378,6.294317577903378,,-0.15729284286499023,5.7446169769077216,148.18413102703963,-0.15729284286499023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.47258542381556,127.4381092919668,103.5157842601768,120.72023528570017,123.78267460489644,134.33778695287356,118.91300328049485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.18115942,138.0,577.0,Rogers Hornsby,Rogers Hornsby,2B,2B,1006030,STL,STL,28,,0.0,
L,122280,George Sisler,SLB,1919,26.0,26 - 26,1919,1919,132.0,511.0,561.0,180.0,124.0,31.0,15.0,10.0,96.0,83.0,27.0,,20.0,5.0,,18.0,,28.0,,0.352250489,,,,,,,,,,,0.048128342,0.035650623,1.35,0.390423572,0.530332681,0.920756253,0.178082192,0.353430353,,,,,,,,,0.10160428,0.4306789312792966,42.60315719425785,100.56063363880024,33.361802661718,5.0,15.476702146232128,-4.043210029602051,3.651447362266481,,0.9567899703979492,35.978266769946686,56.063206248843244,6.285362621606916,6.285362621606916,,2.6164641082286835,7.499096796640552,150.67574537809944,2.6164641082286835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.51946610012187,59.354211462321835,50.48076081800803,114.1027285213081,142.83286039722353,187.33013470145514,119.71413081219708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.00714286,140.0,561.0,George Sisler,George Sisler,1B,1B,1012021,SLB,SLB,2,,0.0,
R,120344,Roger Peckinpaugh,NYY,1919,28.0,28 - 28,1919,1919,122.0,453.0,539.0,138.0,109.0,20.0,2.0,7.0,89.0,33.0,59.0,,37.0,4.0,,23.0,,10.0,,0.304635761,,,,,,,,,,,0.109461966,0.06864564,1.594594594,0.389534883,0.403973509,0.793508392,0.099337748,0.320293398,,,,,,,,,0.19109462,0.3818355918854706,22.5451186589726,78.22975289000355,14.399711727333884,15.0,14.869772650301456,7.469135761260986,3.5082533480599523,,22.469135761260986,13.110172092152457,53.95733385177485,5.9137906657325425,5.9137906657325425,,-1.289539635181427,4.7270405947712035,122.76557008464881,-1.289539635181427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.28228720989605,134.993818757469,97.20122237524669,113.84300588420544,108.80093549274123,104.49643226414915,108.48996250883722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.82269504,141.0,539.0,Roger Peckinpaugh,Roger Peckinpaugh,SS,SS,1010116,NYY,NYY,9,,0.0,
L,112431,Ty Cobb,DET,1919,32.0,32 - 32,1919,1919,124.0,497.0,545.0,191.0,141.0,36.0,13.0,1.0,92.0,70.0,38.0,,22.0,1.0,,9.0,,28.0,,0.384305835,,,,,,,,,,,0.06972477,0.040366972,1.727272727,0.429104477,0.515090543,0.94419502,0.130784708,0.400843881,,,,,,,,,0.11192661,0.44290578465408353,46.04219356082864,102.34669385008998,38.87488776349016,-6.0,15.035298876464367,-3.0370371341705322,3.547306261025369,,-9.037037134170532,41.032346337069946,50.57791434038915,5.810168394797581,5.810168394797581,,2.157458573579788,7.106874526002275,160.78356152794666,2.157458573579788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.123937166093,85.98797653868388,57.15904203074451,125.4073656352104,138.72774252101777,137.57645664273088,135.77406806738742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.89285714,140.0,545.0,Ty Cobb,Ty Cobb,OF,OF,1002378,DET,DET,6,,0.0,
R,111747,George Burns,NYG,1919,29.0,29 - 29,1919,1919,139.0,534.0,624.0,162.0,121.0,30.0,9.0,2.0,86.0,46.0,82.0,,37.0,0.0,,8.0,,40.0,,0.303370786,,,,,,,,,,,0.131410256,0.059294871,2.216216216,0.396103896,0.404494382,0.800598278,0.101123596,0.323232323,,,,,,,,,0.19391026,0.3841843135751687,27.12409570452227,91.59016576048387,30.1755873226787,7.0,17.214727520942688,-6.864197731018066,0.21870640106499195,,0.1358022689819336,34.29316562798275,51.862401818972366,5.78282345871833,5.78282345871833,,4.1175783053040504,6.522974488950291,147.6580201376825,4.1175783053040504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.80064920806893,201.30898420031352,86.38049015743564,124.37003412250876,116.5251408677578,122.02415243548255,114.81362372679695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.45714286,140.0,624.0,George Burns,George Burns,OF,OF,1001708,NYG,NYG,30,,0.0,
L,116432,Joe Jackson,CHW,1919,29.0,29 - 29,1919,1919,139.0,516.0,597.0,181.0,129.0,31.0,14.0,7.0,79.0,96.0,60.0,,10.0,4.0,,17.0,,9.0,,0.350775193,,,,,,,,,,,0.100502512,0.016750418,6.0,0.422413793,0.505813953,0.928227746,0.15503876,0.348697394,,,,,,,,,0.12897822,0.4364421907170066,47.740122695078654,109.41679548900345,40.126598086764616,-2.0,16.46985950320959,-6.864197731018066,3.8857648400589824,,-8.864197731018066,38.235428605785174,49.72685521803568,5.660552767747042,5.660552767747042,,-1.8911694809794426,5.546132715002004,157.27584542663692,-1.8911694809794426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.9853888904813,123.94458445592285,23.718346932104282,123.4519885657289,136.22930723331527,163.0900398774661,118.110980239403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.26428571,140.0,597.0,Joe Jackson,Joe Jackson,OF,OF,1006301,CHW,CHW,4,,0.0,
R,115179,Heinie Groh,CIN,1919,29.0,29 - 29,1919,1919,122.0,448.0,523.0,139.0,106.0,17.0,11.0,5.0,79.0,63.0,56.0,,26.0,4.0,,15.0,,21.0,,0.310267857,,,,,,,,,,,0.107074569,0.049713193,2.153846153,0.391732283,0.430803571,0.822535854,0.120535714,0.321342925,,,,,,,,,0.16634799,0.3919222221130461,25.560322370279728,79.5919804460296,28.426221508432327,2.0,14.428369380533695,3.734567880630493,0.18330680730286986,,5.734567880630493,29.45143328969568,49.79767735816274,5.6153845068004555,5.6153845068004555,,1.0252117812633514,6.858356714772314,153.56514704053842,1.0252117812633514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.410617817354,164.02884656945176,72.42194655640955,122.99742036265722,124.10418792196747,145.44843064180324,114.1425007740279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.73571429,140.0,523.0,Heinie Groh,Heinie Groh,3B,3B,1005078,CIN,CIN,18,,0.0,
L,112506,Eddie Collins,CHW,1919,32.0,32 - 32,1919,1919,140.0,518.0,628.0,165.0,135.0,19.0,7.0,4.0,87.0,80.0,68.0,,27.0,2.0,,40.0,,33.0,,0.318532818,,,,,,,,,,,0.108280254,0.04299363,2.518518518,0.399659863,0.405405405,0.805065268,0.086872587,0.330595482,,,,,,,,,0.15764331,0.38645367486541776,28.29334547627165,93.17265957105353,20.284478719117185,3.0,17.32507833838463,0.0,4.087538223713636,,3.0,22.96380654233887,47.37642310443714,5.3277630091988195,5.3277630091988195,,2.6793278232216835,6.165000649896939,127.52439014886869,2.6793278232216835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.31321078372525,133.53647406158146,60.87835134684559,116.80206862292675,109.18658361287159,91.38394604090385,111.97949027900655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.48571429,140.0,628.0,Eddie Collins,Eddie Collins Sr.,2B,2B,1002451,CHW,CHW,4,,0.0,
