Bats,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,wOBA,wRAA,wRC,Batting,Fielding,Replacement,Positional,wLeague,CFraming,Defense,Offense,RAR,WAR,WAROld,Dollars,BaseRunning,Spd,wRC+,wBsR,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,UBR,GDPRuns,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xwOBA,xAVG,xSLG,XBR,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,AsCReview,AsCOverturned,AsCCorrect%,wAsCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TPA,PlayerNameRoute,PlayerName,positionDB,position,playerid,TeamName,TeamNameAbb,teamid,playerTeamId,Pos,EV90
R,123784,Honus Wagner,PIT,1902,28.0,28 - 28,1902,1902,136.0,534.0,599.0,176.0,127.0,30.0,16.0,3.0,105.0,91.0,43.0,,,14.0,,8.0,,42.0,,0.329588014,,,,,,,,,,,0.07178631,,,0.394247038,0.462546816,0.856793854,0.132958802,,,,,,,,,,,0.40666980529597974,37.03593712902398,107.36874258375497,39.781016460123965,10.0,18.169020293280482,-0.9904964566230774,2.5660167150199413,,9.009503543376923,43.76092336184115,73.5054639135185,7.496632267088076,7.496632267088076,,3.979906901717186,8.055656849174394,158.92703627735804,3.979906901717186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.86769948316542,111.75736044304514,,122.78522660423063,141.21335413757393,216.29490356280914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.24822695,141.0,599.0,Honus Wagner,Honus Wagner,SS,SS,1013485,PIT,PIT,27,,0.0,
R,113218,Ed Delahanty,WAS,1902,34.0,34 - 34,1902,1902,123.0,473.0,539.0,178.0,111.0,43.0,14.0,10.0,103.0,93.0,62.0,,,4.0,,0.0,,16.0,,0.376321353,,,,,,,,,,,0.115027829,,,0.452690166,0.589852008,1.042542174,0.213530655,,,,,,,,,,,0.48506632187370907,64.0206636281593,127.30844683366847,53.18072109091116,2.0,16.349085038527846,-5.835274696350098,3.4200183134526014,,-3.8352746963500977,52.128783635599746,68.0626122912301,6.958229484691217,6.958229484691217,,-1.0519374553114176,6.6569067686683745,172.84728610049655,-1.0519374553114176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.82044758551768,165.05968937396796,,132.99189797930313,154.54449767716076,217.13414958366894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.9057971,138.0,539.0,Ed Delahanty,Ed Delahanty,OF,OF,1003155,WAS,WAS,8,,0.0,
R,111353,Bill Bradley,CLE,1902,24.0,24 - 24,1902,1902,137.0,550.0,597.0,187.0,125.0,39.0,12.0,11.0,104.0,77.0,27.0,,,4.0,,16.0,,11.0,,0.34,,,,,,,,,,,0.04522613,,,0.375215146,0.514545454,0.8897606,0.174545454,,,,,,,,,,,0.4166637320526701,41.246244610301666,111.34421599005859,31.930818640641384,9.0,18.108355784788728,4.228394985198975,3.788035126402974,,13.228394985198975,30.38334833180111,65.50813422819178,6.680802872013461,6.680802872013461,,-1.5474703088402748,6.506616323662993,139.48968253142897,-1.5474703088402748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.00103586754487,64.89743424946927,,110.23118716725409,134.81376284557228,177.4910432321083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.35766423,137.0,597.0,Bill Bradley,Bill Bradley,3B,3B,1001304,CLE,CLE,5,,0.0,
B,113106,George Davis,CHW,1902,31.0,31 - 31,1902,1902,132.0,485.0,566.0,145.0,108.0,27.0,7.0,3.0,76.0,93.0,65.0,,,4.0,,12.0,,31.0,,0.298969072,,,,,,,,,,,0.114840989,,,0.386281588,0.402061855,0.788343443,0.103092783,,,,,,,,,,,0.3807484062139738,24.338192340066218,90.79623555772521,17.152805712153697,12.0,17.168055903166533,7.870370388031006,3.5913364849984646,,19.870370388031006,19.100868301545763,59.73063107774176,6.082861078070562,6.082861078070562,,1.948062589392066,6.1999080617871725,122.37518617611197,1.948062589392066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.51940685987825,164.79158249382652,,113.48230070140116,105.3424360235838,104.83255326931264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.10144928,138.0,566.0,George Davis,George Davis,SS,SS,1003049,CHW,CHW,4,,0.0,
R,117582,Tommy Leach,PIT,1902,24.0,24 - 24,1902,1902,135.0,514.0,576.0,143.0,101.0,14.0,22.0,6.0,97.0,85.0,45.0,,,4.0,,13.0,,25.0,,0.278210116,,,,,,,,,,,0.078125,,,0.341030195,0.426070038,0.767100233,0.147859922,,,,,,,,,,,0.3630572832710578,17.366129602532155,84.99834319506145,20.005805219750172,12.0,17.471378445625305,4.135802268981934,2.4674885272979736,,16.135802268981934,21.40246842731095,57.47713766921616,5.852327875267185,5.852327875267185,,1.3966632075607777,7.804338285013307,130.817620175863,1.3966632075607777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.55855667695668,121.62547127179124,,106.21124760856151,130.07716642352497,240.5357681381221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.08510638,141.0,576.0,Tommy Leach,Tommy Leach,3B/OF,3B/OF,1007428,PIT,PIT,27,,0.0,
L,110752,Ginger Beaumont,PIT,1902,25.0,25 - 25,1902,1902,130.0,541.0,599.0,193.0,166.0,21.0,6.0,0.0,100.0,67.0,39.0,,,4.0,,15.0,,33.0,,0.356746765,,,,,,,,,,,0.065108514,,,0.404109589,0.417744916,0.821854505,0.060998151,,,,,,,,,,,0.3945587344773828,31.766254708096227,102.09906016282721,34.511334039196214,2.0,18.169020293280482,-3.209876537322998,2.5660167150199413,,-1.209876537322998,36.09068476960047,55.6158452405779,5.684920647008944,5.684920647008944,,1.5793507304042578,6.338944912009891,151.1211329893052,1.5793507304042578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0746604899638,101.36132734791705,,125.85684272993196,127.5355460716847,99.2306563355969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.24822695,141.0,599.0,Ginger Beaumont,Ginger Beaumont,OF,OF,1000733,PIT,PIT,27,,0.0,
L,112352,Fred Clarke,PIT,1902,29.0,29 - 29,1902,1902,113.0,459.0,530.0,145.0,102.0,27.0,14.0,2.0,103.0,53.0,51.0,,,14.0,,6.0,,29.0,,0.315904139,,,,,,,,,,,0.096226415,,,0.400763358,0.448801742,0.8495651,0.132897603,,,,,,,,,,,0.4055389386551981,32.33432010444966,94.56534997257558,34.76318829390374,4.0,16.07609475031495,-5.580246925354004,2.2704321518540382,,-1.580246925354004,36.551473335131675,53.31775331194666,5.445224265159311,5.445224265159311,,1.7882850412279367,7.926019735781984,158.19816302066204,1.7882850412279367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.72494536509485,149.8058633365755,,124.81468466150507,137.0170480875304,216.19534616905995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.75886525,141.0,530.0,Fred Clarke,Fred Clarke,OF,OF,1002280,PIT,PIT,27,,0.0,
R,123864,Bobby Wallace,SLB,1902,28.0,28 - 28,1902,1902,133.0,494.0,549.0,141.0,99.0,32.0,9.0,1.0,71.0,63.0,45.0,,,4.0,,6.0,,18.0,,0.285425101,,,,,,,,,,,0.081967213,,,0.349907918,0.39271255,0.742620468,0.107287449,,,,,,,,,,,0.35591845266507255,13.705177292024814,78.1671308724043,6.144564240967952,19.0,16.65240758098662,8.037036895751953,3.4834694880992174,,27.037036895751953,6.189271919226371,53.36218588406416,5.415264228068549,5.415264228068549,,0.04470767825841904,6.234691202856845,108.26355011049138,0.04470767825841904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.73914053705475,117.61921297001847,,102.79639724448168,102.89286625818667,109.0980074950655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,3.94964029,139.0,549.0,Bobby Wallace,Bobby Wallace,SS,SS,1013542,SLB,SLB,2,,0.0,
R,115893,Charlie Hickman,- - -,1902,26.0,26 - 26,1902,1902,130.0,534.0,564.0,193.0,133.0,36.0,13.0,11.0,74.0,110.0,15.0,,,7.0,,8.0,,9.0,,0.36142322,,,,,,,,,,,0.026595744,,,0.386690647,0.539325842,0.926016489,0.177902622,,,,,,,,,,,0.43305239038501714,45.763430406423275,111.98663954910822,36.67756636914796,-2.0,17.107391394674778,-4.358024716377258,3.5786462500691414,,-6.358024716377258,34.754118300126855,49.082131228493516,5.025720773610703,5.025720773610703,,-1.9234480690211058,5.762838122894399,148.01415918871083,-1.9234480690211058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.56223784553862,38.16367966936829,,113.60247455195798,141.30636207413875,180.904865850009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.10181818,138.0,564.0,Charlie Hickman,Charlie Hickman,1B/OF,1B/OF,1005773,- - -,2 Tms,0,,0.0,
L,123188,Fred Tenney,BSN,1902,30.0,30 - 30,1902,1902,134.0,489.0,596.0,154.0,131.0,18.0,3.0,2.0,88.0,30.0,73.0,,,5.0,,29.0,,21.0,,0.314928425,,,,,,,,,,,0.122483221,,,0.409171075,0.376278118,0.785449193,0.061349693,,,,,,,,,,,0.38473591875987917,27.354530871518104,97.335085213788,27.63080388367936,5.0,18.07802353054285,-4.135802268981934,2.5531652122735977,,0.8641977310180664,26.81015457832083,48.30554105215535,4.930172744289652,4.930172744289652,,-0.8206493053585291,5.117770172924474,141.1351235585162,-0.8206493053585291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.35824680992981,190.68261730575307,,127.43320385775898,114.87592886457969,99.80253831591344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,4.22695035,141.0,596.0,Fred Tenney,Fred Tenney,1B,1B,1012916,BSN,BSN,16,,0.0,
