Throws,xMLBAMID,Name,Team,Season,Age,AgeR,SeasonMin,SeasonMax,W,L,ERA,G,GS,QS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Pitches,Balls,Strikes,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,TTO%,CFraming,Starting,Start-IP,Relieving,Relief-IP,RAR,WAR,Dollars,RA9-Wins,LOB-Wins,BIP-Wins,BS-Wins,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,Games,WPA/LI,Clutch,FB%1,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,C+SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,K-BB%,SIERA,kwERA,RS/9,E-F,Pull,Cent,Oppo,Soft,Med,Hard,bipCount,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HRFB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,xERA,pb_o_CH,pb_s_CH,pb_c_CH,pb_o_CU,pb_s_CU,pb_c_CU,pb_o_FF,pb_s_FF,pb_c_FF,pb_o_SI,pb_s_SI,pb_c_SI,pb_o_SL,pb_s_SL,pb_c_SL,pb_o_KC,pb_s_KC,pb_c_KC,pb_o_FC,pb_s_FC,pb_c_FC,pb_o_FS,pb_s_FS,pb_c_FS,pb_overall,pb_stuff,pb_command,pb_xRV100,pb_ERA,sp_s_CH,sp_l_CH,sp_p_CH,sp_s_CU,sp_l_CU,sp_p_CU,sp_s_FF,sp_l_FF,sp_p_FF,sp_s_SI,sp_l_SI,sp_p_SI,sp_s_SL,sp_l_SL,sp_p_SL,sp_s_KC,sp_l_KC,sp_p_KC,sp_s_FC,sp_l_FC,sp_p_FC,sp_s_FS,sp_l_FS,sp_p_FS,sp_s_FO,sp_l_FO,sp_p_FO,sp_stuff,sp_location,sp_pitching,PPTV,CPTV,BPTV,DSV,DGV,BTV,rPPTV,rCPTV,rBPTV,rDSV,rDGV,rBTV,EBV,ESV,rFTeamV,rBTeamV,rTV,BReview,BOverturned,BCorrect%,wBReview,PReview,POverturned,PCorrect%,wPReview,CReview,COverturned,CCorrect%,wCReview,pfxFA%,pfxFT%,pfxFC%,pfxFS%,pfxFO%,pfxSI%,pfxSL%,pfxCU%,pfxKC%,pfxEP%,pfxCH%,pfxSC%,pfxKN%,pfxUN%,pfxSLO%,pfxST%,pfxCUO%,pfxCV%,pfxvFA,pfxvFT,pfxvFC,pfxvFS,pfxvFO,pfxvSI,pfxvSL,pfxvCU,pfxvKC,pfxvEP,pfxvCH,pfxvSC,pfxvKN,pfxvSLO,pfxvST,pfxvCUO,pfxvCV,pfxFA-X,pfxFT-X,pfxFC-X,pfxFS-X,pfxFO-X,pfxSI-X,pfxSL-X,pfxCU-X,pfxKC-X,pfxEP-X,pfxCH-X,pfxSC-X,pfxKN-X,pfxSLO-X,pfxST-X,pfxCUO-X,pfxCV-X,pfxFA-Z,pfxFT-Z,pfxFC-Z,pfxFS-Z,pfxFO-Z,pfxSI-Z,pfxSL-Z,pfxCU-Z,pfxKC-Z,pfxEP-Z,pfxCH-Z,pfxSC-Z,pfxKN-Z,pfxSLO-Z,pfxST-Z,pfxCUO-Z,pfxCV-Z,pfxwFA,pfxwFT,pfxwFC,pfxwFS,pfxwFO,pfxwSI,pfxwSL,pfxwCU,pfxwKC,pfxwEP,pfxwCH,pfxwSC,pfxwKN,pfxwSLO,pfxwST,pfxwCUO,pfxwCV,pfxwFA/C,pfxwFT/C,pfxwFC/C,pfxwFS/C,pfxwFO/C,pfxwSI/C,pfxwSL/C,pfxwCU/C,pfxwKC/C,pfxwEP/C,pfxwCH/C,pfxwSC/C,pfxwKN/C,pfxwSLO/C,pfxwST/C,pfxwCUO/C,pfxwCV/C,pfxaaFA,pfxaaFT,pfxaaFC,pfxaaFS,pfxaaFO,pfxaaSI,pfxaaSL,pfxaaCU,pfxaaKC,pfxaaEP,pfxaaCH,pfxaaSC,pfxaaKN,pfxaaSLO,pfxaaST,pfxaaCUO,pfxaaCV,pfxspFA,pfxspFT,pfxspFC,pfxspFS,pfxspFO,pfxspSI,pfxspSL,pfxspCU,pfxspKC,pfxspEP,pfxspCH,pfxspSC,pfxspKN,pfxspSLO,pfxspST,pfxspCUO,pfxspCV,pfxO-Swing%,pfxZ-Swing%,pfxSwing%,pfxO-Contact%,pfxZ-Contact%,pfxContact%,pfxZone%,pfxPace,AvgBatSpeed,FastSwing%,SwingLength,SquaredUpContact%,SquaredUpSwing%,BlastContact%,BlastSwing%,Swords,CompetitiveSwings,Tilt,AttackAngle,AttackDirection,IdealAttackAngle%,DepthInBox,DistanceOffPlate,scH-Swing%,scH-Contact%,scH-Zone%,scS-Swing%,scS-Contact%,scS-Zone%,scC-Swing%,scC-Contact%,scC-Zone%,scW-Swing%,scW-Contact%,scW-Zone%,scSI-Swing%,scSI-Contact%,scSI-Zone%,scSO-Swing%,scSO-Contact%,scSO-Zone%,scO-Swing%,scO-Contact%,scO-Zone%,scZ-Swing%,scZ-Contact%,scZ-Zone%,piCH%,piCS%,piCU%,piFA%,piFC%,piFS%,piKN%,piSB%,piSI%,piSL%,piXX%,pivCH,pivCS,pivCU,pivFA,pivFC,pivFS,pivKN,pivSB,pivSI,pivSL,pivXX,piCH-X,piCS-X,piCU-X,piFA-X,piFC-X,piFS-X,piKN-X,piSB-X,piSI-X,piSL-X,piXX-X,piCH-Z,piCS-Z,piCU-Z,piFA-Z,piFC-Z,piFS-Z,piKN-Z,piSB-Z,piSI-Z,piSL-Z,piXX-Z,piwCH,piwCS,piwCU,piwFA,piwFC,piwFS,piwKN,piwSB,piwSI,piwSL,piwXX,piwCH/C,piwCS/C,piwCU/C,piwFA/C,piwFC/C,piwFS/C,piwKN/C,piwSB/C,piwSI/C,piwSL/C,piwXX/C,piO-Swing%,piZ-Swing%,piSwing%,piO-Contact%,piZ-Contact%,piContact%,piZone%,piPace,Events,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Q,TG,TIP,PlayerNameRoute,PlayerName,positionDB,position,TeamName,TeamNameAbb,teamid,playerTeamId,playerid,EV90
R,116725,Sam Jones,STL,1958,32.0,32 - 32,1958,1958,14.0,13.0,2.88,35.0,35.0,,14.0,2.0,0.0,,250.0,1041.0,204.0,95.0,80.0,23.0,107.0,5.0,6.0,7.0,0.0,225.0,,,,,,,,,,,,8.1,3.852,2.10280374,7.344,0.828,0.21982758620689655,1.244,0.2661764705882353,0.77949438,3.2273210067749023,,,,,,,,,0.34101825,,,,,,50.01954650878906,5.506377696990967,,6.373161792755127,0.2940357029438019,0.5727481245994568,0.866783857345581,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.56604981017803,79.84491156611621,,0.21613833,0.10278578,0.11335255,,3.0229361470906815,,-0.3473210067749024,,,,,,,,,,,,,,160.25677414741247,116.08819900268728,138.0474344581851,81.59753577998508,85.74482694852878,85.70205375345758,90.88814190544764,96.30001000967314,107.5197689406401,165.0986833687407,119.59562037656603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.62338,154.0,250.0,Sam Jones,Sam Jones,P,P,STL,STL,28,,1006590,
R,111701,Lew Burdette,MIL,1958,31.0,31 - 31,1958,1958,20.0,10.0,2.9092011834909792,40.0,36.0,,19.0,3.0,0.0,,275.1,1122.0,279.0,102.0,89.0,18.0,50.0,7.0,5.0,1.0,0.0,113.0,,,,,,,,,,,,3.693704873421131,1.6343826873544827,2.26,9.119855395438014,0.5883777674476137,0.2614807872539831,1.1949153425324996,0.27884615384615385,0.75129534,3.103650351024515,,,,,,,,,0.16131907,,,,,,45.93898010253906,4.953252792358398,,5.836843967437744,1.0904154777526855,-0.20682393014431,0.8835915327072144,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.9951019192986,86.20466673132744,,0.10071301,0.04456328,0.05614973,,3.7093699031972633,,-0.19444916753353558,,,,,,,,,,,,,,73.07916390951198,49.255592589863454,148.36724713654579,101.32866652199664,60.930374215165884,101.94098416586364,87.30195757000835,100.88377589198655,103.6301258844744,76.93029659829784,51.85126672499312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.78788,154.0,275.33331298828125,Lew Burdette,Lew Burdette,P,P,MIL,MIL,16,,1001662,
L,119931,Billy O'Dell,BAL,1958,26.0,26 - 26,1958,1958,14.0,11.0,2.968373971470702,41.0,25.0,,12.0,3.0,8.0,,221.1,913.0,201.0,83.0,73.0,13.0,51.0,6.0,4.0,2.0,1.0,137.0,,,,,,,,,,,,5.570784028650495,2.073795514315148,2.68627451,8.17319408583029,0.5286145428646455,0.23426573426573427,1.1385544000161596,0.2655367231638418,0.7275021,2.746405387731131,,,,,,,,,0.22015334,,,,,,43.81824493408203,4.8769450187683105,,4.16386079788208,-0.9391652345657349,0.22608065605163574,-0.7130845785140991,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.70085035578798,75.642378698891,,0.15005476,0.0558598,0.09419496,,3.252827154663019,,0.22196858373957085,,,,,,,,,,,,,,113.04823317820747,62.53493684067857,180.77612588770924,94.49037023687139,61.25771735103916,94.05343538219343,85.63432827370276,98.6756535001871,100.20277803444147,116.47143253002893,64.42854956036061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.43723,154.0,221.3332977294922,Billy O'Dell,Billy O'Dell,P,P,BAL,BAL,2,,1009724,
R,114442,Bob Friend,PIT,1958,27.0,27 - 27,1958,1958,22.0,14.0,3.678832116788321,38.0,38.0,,16.0,1.0,0.0,,274.0,1146.0,299.0,120.0,112.0,25.0,61.0,11.0,4.0,4.0,1.0,135.0,,,,,,,,,,,,4.434306569343065,2.0036496350364965,2.21311475,9.821167883211679,0.8211678832116789,0.2765957446808511,1.313868613138686,0.2975027144408252,0.74164134,3.38772976589899,,,,,,,,,0.19284468,,,,,,44.767662048339844,4.81818962097168,,4.523176670074463,1.3338559865951538,-1.6288691759109497,-0.29501309990882874,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.92239298119674,88.22084034171358,,0.11780105,0.05322862,0.06457243,,3.60829758469347,,0.2911023508893309,,,,,,,,,,,,,,87.73181066464187,60.384236127668366,145.28926710099722,109.12079217750616,85.03731647545303,107.83370634978225,95.99282713509855,107.63353468186934,102.2984989147329,89.98310451980151,61.93375996579089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.77922,154.0,274.0,Bob Friend,Bob Friend,P,P,PIT,PIT,27,,1004355,
R,122945,Frank Sullivan,BOS,1958,28.0,28 - 28,1958,1958,13.0,9.0,3.566890269205658,32.0,29.0,,10.0,2.0,3.0,,199.1,836.0,216.0,91.0,79.0,12.0,49.0,0.0,3.0,2.0,1.0,103.0,,,,,,,,,,,,4.65050250288839,2.2123749771022436,2.10204082,9.752510103144584,0.5418061168413658,0.2755102040816326,1.329431675582981,0.30493273542600896,0.70461783,3.007093677008095,,,,,,,,,0.19617225,,,,,,42.652000427246094,4.802322864532471,,3.0614168643951416,0.19475765526294708,-1.9356635808944702,-1.740906000137329,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.72077305887687,74.85043488999341,,0.12320574,0.05861244,0.0645933,,3.6080470774162334,,0.559796592197563,,,,,,,,,,,,,,94.37290848802137,66.71377602370576,141.45940554518324,112.74885689825709,62.78640346266621,110.61234054543063,99.99082039708941,113.31553912110029,97.05080469913325,95.63141327651363,67.60343503175437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.28602,155.0,199.3332977294922,Frank Sullivan,Frank Sullivan,P,P,BOS,BOS,3,,1012691,
R,117519,Frank Lary,DET,1958,28.0,28 - 28,1958,1958,16.0,15.0,2.9039694971116927,39.0,34.0,,19.0,3.0,1.0,,260.1,1085.0,249.0,91.0,84.0,20.0,68.0,4.0,12.0,4.0,0.0,131.0,,,,,,,,,,,,4.528809572876568,2.350832450042799,1.92647059,8.60819529500966,0.6914213088361173,0.24776119402985075,1.2176697494502733,0.2681498829039813,0.79069767,3.389533626235991,,,,,,,,,0.20184332,,,,,,43.202423095703125,4.750277042388916,,6.842654228210449,2.0242698192596436,0.06810732185840607,2.092377185821533,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.76164465751205,86.45443830902119,,0.12073733,0.06267281,0.05806452,,3.6863925010927265,,-0.48556412912429847,,,,,,,,,,,,,,91.90338702437052,70.88893662449284,129.6441924935294,99.5194231233195,80.12433951900113,99.47161724671453,91.5848474626264,99.64672538051434,108.90704412036345,93.71544801827511,72.28665632578887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.69048,154.0,260.33331298828125,Frank Lary,Frank Lary,P,P,DET,DET,6,,1007364,
L,114299,Whitey Ford,NYY,1958,29.0,29 - 29,1958,1958,14.0,7.0,2.010638624254369,30.0,29.0,,15.0,7.0,1.0,,219.1,872.0,174.0,62.0,49.0,14.0,62.0,3.0,3.0,5.0,1.0,145.0,,,,,,,,,,,,5.949848990140478,2.544073361301446,2.33870968,7.139818788168574,0.574468178358391,0.21561338289962825,1.07598801660778,0.24691358024691357,0.80674567,2.8719776061176017,,,,,,,,,0.25344037,,,,,,42.1285400390625,4.721269607543945,,7.033469200134277,0.9716407656669617,1.3405588865280151,2.312199831008911,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.029785524042325,79.15795780162256,,0.1662844,0.07110092,0.09518349,,3.240964859778728,,-0.8613389818632329,,,,,,,,,,,,,,120.74061973202417,76.71608211553966,157.38632577112983,82.54350913895911,66.57139833183783,86.56485524717442,80.92850989944196,91.75513879450023,111.11742093805903,129.06876202084888,82.00761174773922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.41505,155.0,219.3332977294922,Whitey Ford,Whitey Ford,P,P,NYY,NYY,9,,1004227,
R,121283,Robin Roberts,PHI,1958,31.0,31 - 31,1958,1958,17.0,14.0,3.2373297928418667,35.0,34.0,,21.0,1.0,0.0,,269.2,1116.0,270.0,112.0,97.0,30.0,51.0,5.0,2.0,2.0,0.0,130.0,,,,,,,,,,,,4.338689413087038,1.7021012312879917,2.54901961,9.01112416564231,1.0012360184047011,0.2539981185324553,1.1903583774367001,0.26578073089701,0.75088968,3.5470143746228975,,,,,,,,,0.1890681,,,,,,41.794395446777344,4.484400272369385,,5.411174774169922,0.13276523351669312,0.7940089106559753,0.9267741441726685,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.71797597027238,90.32715312708753,,0.11648746,0.04569892,0.07078853,,3.5337043290497157,,-0.30968458178103075,,,,,,,,,,,,,,85.84004560109372,51.296434698982196,167.34116017153536,100.1205782303767,103.6845520926873,99.02378852150927,86.96902019839646,96.15683531003872,103.57417147618573,88.97970863120321,53.17263788800617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.75108,154.0,269.66668701171875,Robin Roberts,Robin Roberts,P,P,PHI,PHI,26,,1011046,
R,120266,Camilo Pascual,WAS,1958,24.0,24 - 24,1958,1958,8.0,12.0,3.146617173110853,31.0,27.0,,6.0,2.0,0.0,,177.1,742.0,166.0,66.0,62.0,14.0,60.0,2.0,3.0,3.0,2.0,146.0,,,,,,,,,,,,7.409775923777171,3.0451133933330836,2.43333333,8.424813721554866,0.7105264584443862,0.24447717231222385,1.274436346098661,0.2928709055876686,0.77841452,2.9208098180217794,,,,,,,,,0.29649596,,,,,,37.318885803222656,4.1755218505859375,,4.078968048095703,0.947435736656189,-1.0439894199371338,-0.09655371308326721,,,,,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9351385022886,75.23819373225894,,0.1967655,0.08086253,0.11590297,,2.992331115126289,,0.2258073550890738,,,,,,,,,,,,,,150.36699899356003,91.82485563803294,163.75414033799592,97.3993471054987,82.33831162864156,98.15314220220725,95.85444527218202,108.83326289382337,107.21521883071887,152.7279695334734,93.26663411672665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.13675,156.0,177.3332977294922,Camilo Pascual,Camilo Pascual,P,P,WAS,WAS,8,,1010039,
R,113462,Dick Donovan,CHW,1958,30.0,30 - 30,1958,1958,15.0,14.0,3.0120967741935485,34.0,34.0,,16.0,4.0,0.0,,248.0,1030.0,240.0,92.0,83.0,23.0,53.0,5.0,7.0,2.0,0.0,127.0,,,,,,,,,,,,4.608870967741935,1.9233870967741935,2.39622642,8.709677419354838,0.8346774193548387,0.24742268041237114,1.1814516129032258,0.2646341463414634,0.77669903,3.3825790712910315,,,,,,,,,0.19708738,,,,,,37.30192565917969,4.066941261291504,,5.458596706390381,1.07374107837677,0.31791427731513977,1.3916553258895874,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.25849163562056,90.40657143076065,,0.12330097,0.05145631,0.07184466,,3.5210307723110166,,-0.37048229709748304,,,,,,,,,,,,,,93.52807740704634,57.999397619813685,161.2569849440857,100.69265887437362,96.72536278901754,99.33571018054711,88.86076524530974,98.34024845066651,106.97893544017995,95.7053293439062,59.349573402144884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.6,155.0,248.0,Dick Donovan,Dick Donovan,P,P,CHW,CHW,4,,1003395,
